# x_m,y_m,w_tr_right_m,w_tr_left_m
-27.8210,35.7992,2.9032,2.8776
-27.8789,35.7992,2.9032,2.8776
-27.9369,35.7992,2.9032,2.8776
-27.9948,35.7992,2.9032,2.8776
-27.9948,35.7992,2.8513,2.8776
-28.0528,35.7992,2.8513,2.8776
-28.1108,35.7992,2.8513,2.8776
-28.1687,35.7992,2.8513,2.8776
-28.2267,35.7992,2.8513,2.8776
-28.2846,35.8572,2.8776,2.8776
-28.3426,35.8572,2.8776,2.9049
-28.4006,35.9152,2.9049,2.9049
-28.4585,35.9152,2.9049,2.9049
-28.5165,35.9152,2.9049,2.9049
-28.5744,35.9152,2.9049,2.9049
-28.6324,35.9152,2.9049,2.9049
-28.6904,35.9152,2.9049,2.9049
-28.7483,35.9152,2.9049,2.9049
-28.8063,35.9152,2.9049,2.9049
-28.8642,35.9152,2.9049,2.9049
-28.9222,35.9152,2.9049,2.9049
-28.9802,35.9152,2.9049,2.9049
-29.0381,35.9152,2.9049,2.9049
-29.0961,35.9152,2.9049,2.9049
-29.1540,35.9152,2.9049,2.9049
-29.2120,35.9152,2.9049,2.9049
-29.2700,35.8572,2.9049,2.9331
-29.3279,35.8572,2.9331,2.8829
-29.3859,35.8572,2.9331,2.8829
-29.4438,35.8572,2.9331,2.8829
-29.5018,35.8572,2.9331,2.8829
-29.5598,35.8572,2.9331,2.8829
-29.6177,35.8572,2.9331,2.8829
-29.6757,35.8572,2.9331,2.8829
-29.7336,35.8572,2.9331,2.8829
-29.7916,35.8572,2.9331,2.8829
-29.8496,35.8572,2.9331,2.8829
-29.9075,35.8572,2.9331,2.8829
-29.9655,35.8572,2.9331,2.8829
-30.0234,35.8572,2.9331,2.8829
-30.0814,35.8572,2.9331,2.9125
-30.1394,35.9152,2.9622,2.9125
-30.1973,35.9152,2.9622,2.9429
-30.2553,35.9152,2.9622,2.9429
-30.3132,35.9152,2.9622,2.9429
-30.3712,35.9152,2.9622,2.9429
-30.4292,35.9152,2.9622,2.9429
-30.4871,35.9152,2.9622,2.9429
-30.5451,35.9152,2.9622,2.9429
-30.6030,35.9152,2.9622,2.9429
-30.6030,35.9152,2.9125,2.9429
-30.6610,35.9152,2.9125,2.9429
-30.7190,35.9152,2.9125,2.9429
-30.7769,35.9152,2.9125,2.9429
-30.8349,35.9152,2.9125,2.9429
-30.8928,35.9152,2.9125,2.9429
-30.9508,35.9152,2.9125,2.9429
-31.0088,35.9731,2.9125,2.9125
-31.0667,35.9731,2.8829,2.9125
-31.1247,36.0311,2.8829,2.8829
-31.1826,36.0311,2.8829,2.8829
-31.2406,36.0311,2.8829,2.9125
-31.2986,36.0890,2.9125,2.9125
-31.3565,36.0890,2.9125,2.9429
-31.4145,36.0890,2.9125,2.9429
-31.4724,36.0890,2.9125,2.9429
-31.5304,36.0890,2.9125,2.9429
-31.5884,36.0890,2.9125,2.9429
-31.6463,36.0890,2.9125,2.9429
-31.7043,36.0890,2.9125,2.9429
-31.7622,36.0890,2.9125,2.9429
-31.8202,36.0890,2.9125,2.9429
-31.8782,36.0890,2.9125,2.9429
-31.9361,36.0890,2.9125,2.9429
-31.9941,36.0890,2.9125,2.8939
-32.0520,36.0890,2.9125,2.8939
-32.1100,36.0890,2.9125,2.8939
-32.1680,36.1470,2.9429,2.8939
-32.2259,36.2050,2.9429,2.8939
-32.2839,36.2629,2.9429,2.8939
-32.3418,36.2629,2.9125,2.8939
-32.3998,36.2629,2.9125,2.8939
-32.4578,36.2629,2.9125,2.8939
-32.5157,36.2629,2.9125,2.8939
-32.5737,36.2629,2.9125,2.8939
-32.6316,36.2629,2.9125,2.8939
-32.6896,36.2629,2.9125,2.8939
-32.7476,36.2629,2.9125,2.8939
-32.8055,36.2629,2.9125,2.8939
-32.8635,36.2629,2.9125,2.8939
-32.9214,36.2629,2.9125,2.8939
-32.9794,36.2629,2.9125,2.8939
-33.0374,36.3209,2.9429,2.8939
-33.0953,36.3209,2.9429,2.9257
-33.1533,36.3788,2.9741,2.9257
-33.2112,36.3788,2.9741,2.9257
-33.2692,36.3788,2.9741,2.9257
-33.2692,36.3788,2.9257,2.9257
-33.3272,36.3788,2.9257,2.9257
-33.3851,36.3788,2.9257,2.9257
-33.4431,36.3788,2.9257,2.9257
-33.5010,36.3788,2.8939,2.9257
-33.5590,36.4368,2.8939,2.8939
-33.6170,36.4368,2.8630,2.8939
-33.6749,36.4368,2.8630,2.8939
-33.7329,36.4368,2.8630,2.8939
-33.7908,36.4368,2.8630,2.8939
-33.8488,36.4368,2.8630,2.8939
-33.9068,36.4948,2.8939,2.8939
-33.9647,36.4948,2.8939,2.9257
-34.0227,36.5527,2.9257,2.9257
-34.0806,36.5527,2.9257,2.9257
-34.1386,36.5527,2.9257,2.9257
-34.1966,36.5527,2.9257,2.9257
-34.2545,36.5527,2.9257,2.9257
-34.3125,36.5527,2.9257,2.9257
-34.3704,36.5527,2.9257,2.9257
-34.4284,36.5527,2.9257,2.9257
-34.4864,36.5527,2.9257,2.9257
-34.5443,36.5527,2.9257,2.9257
-34.6023,36.5527,2.9257,2.8776
-34.6602,36.5527,2.9257,2.8776
-34.7182,36.5527,2.9257,2.8776
-34.7762,36.5527,2.9257,2.9107
-34.8341,36.6107,2.9582,2.9107
-34.8921,36.6107,2.9582,2.9446
-34.9500,36.6107,2.9582,2.9446
-35.0080,36.6107,2.9582,2.9446
-35.0660,36.6107,2.9582,2.9446
-35.1239,36.6107,2.9582,2.9446
-35.1819,36.6107,2.9582,2.9446
-35.2398,36.6686,2.9582,2.9107
-35.2978,36.6686,2.9257,2.9107
-35.3558,36.7266,2.9257,2.8776
-35.4137,36.7266,2.9257,2.8776
-35.4717,36.7266,2.9257,2.8776
-35.5296,36.7266,2.9257,2.8776
-35.5876,36.7266,2.9257,2.8776
-35.6456,36.7266,2.9257,2.9107
-35.7035,36.7846,2.9582,2.9107
-35.7615,36.7846,2.9582,2.9446
-35.8194,36.7846,2.9582,2.9446
-35.8774,36.7846,2.9582,2.9446
-35.8774,36.7846,2.9107,2.9446
-35.9354,36.7846,2.9107,2.9446
-35.9933,36.7846,2.9107,2.9446
-36.0513,36.7846,2.9107,2.9446
-36.1092,36.7846,2.9107,2.9446
-36.1672,36.7846,2.9107,2.9446
-36.2252,36.7846,2.9107,2.9446
-36.2831,36.7846,2.9107,2.9446
-36.3411,36.7846,2.9107,2.9446
-36.3990,36.8425,2.9107,2.9107
-36.4570,36.8425,2.8776,2.9107
-36.5150,36.9005,2.8776,2.9107
-36.5729,36.9584,2.9107,2.9107
-36.6309,36.9584,2.9107,2.9446
-36.6888,36.9584,2.9107,2.9446
-36.7468,36.9584,2.9107,2.9446
-36.8048,36.9584,2.9107,2.9446
-36.8627,36.9584,2.9107,2.9446
-36.9207,36.9584,2.9107,2.9446
-36.9786,36.9584,2.9107,2.9446
-37.0366,36.9584,2.9107,2.9446
-37.0946,36.9584,2.9107,2.9446
-37.1525,36.9584,2.9107,2.9446
-37.2105,36.9584,2.9107,2.9446
-37.2684,36.9584,2.9107,2.8980
-37.3264,37.0164,2.9107,2.8636
-37.3844,37.0164,2.8776,2.8636
-37.4423,37.0744,2.8776,2.8636
-37.5003,37.1323,2.9107,2.8636
-37.5582,37.1323,2.9107,2.8980
-37.6162,37.1323,2.9107,2.8980
-37.6742,37.1323,2.9107,2.8980
-37.7321,37.1323,2.9107,2.8980
-37.7901,37.1323,2.9107,2.8980
-37.8480,37.1323,2.9107,2.8980
-37.9060,37.1323,2.9107,2.8980
-37.9640,37.1323,2.9107,2.8980
-38.0219,37.1323,2.9107,2.8980
-38.0799,37.1323,2.9107,2.8980
-38.1378,37.1903,2.9107,2.8636
-38.1958,37.1903,2.8776,2.8636
-38.2538,37.2482,2.8776,2.8300
-38.3117,37.2482,2.8776,2.8300
-38.3697,37.2482,2.8776,2.8300
-38.4276,37.2482,2.8776,2.8636
-38.4856,37.3062,2.9107,2.8636
-38.5436,37.3062,2.9107,2.8980
-38.5436,37.3062,2.8636,2.8980
-38.6015,37.3062,2.8636,2.8980
-38.6595,37.3062,2.8636,2.8980
-38.7174,37.3062,2.8636,2.8980
-38.7754,37.3062,2.8636,2.8980
-38.8334,37.3062,2.8636,2.8980
-38.8913,37.3062,2.8636,2.8980
-38.9493,37.3642,2.8636,2.8636
-39.0072,37.3642,2.8300,2.8636
-39.0652,37.4221,2.8300,2.8300
-39.1232,37.4221,2.8300,2.8300
-39.1811,37.4221,2.8300,2.8300
-39.2391,37.4221,2.8300,2.8300
-39.2970,37.4221,2.8300,2.8300
-39.3550,37.4221,2.8300,2.8300
-39.4130,37.4221,2.8300,2.8300
-39.4709,37.4221,2.8300,2.8300
-39.5289,37.4221,2.8300,2.8300
-39.5868,37.4221,2.8300,2.8300
-39.6448,37.4221,2.8300,2.8300
-39.7028,37.4221,2.8300,2.8300
-39.7607,37.4221,2.8300,2.8300
-39.8187,37.4221,2.7971,2.8300
-39.8766,37.4801,2.7971,2.7493
-39.9346,37.4801,2.7651,2.7493
-39.9926,37.4801,2.7651,2.7493
-40.0505,37.4801,2.7651,2.7493
-40.1085,37.4801,2.7651,2.7493
-40.1664,37.4801,2.7651,2.7493
-40.2244,37.4801,2.7651,2.7493
-40.2824,37.4801,2.7651,2.7493
-40.3403,37.4801,2.7651,2.7493
-40.3983,37.4801,2.7651,2.7493
-40.4562,37.4801,2.7651,2.7493
-40.5142,37.4801,2.7651,2.7493
-40.5722,37.4801,2.7651,2.7493
-40.6301,37.5380,2.7651,2.7167
-40.6881,37.5380,2.7340,2.7167
-40.7460,37.5960,2.7340,2.6850
-40.8040,37.5960,2.7340,2.6850
-40.8620,37.5960,2.7340,2.6850
-40.9199,37.5960,2.7340,2.6850
-40.9779,37.5960,2.7340,2.6850
-41.0358,37.5960,2.7340,2.6850
-41.0938,37.5960,2.7340,2.6850
-41.1518,37.5960,2.7340,2.6850
-41.1518,37.5960,2.6850,2.6850
-41.2097,37.5960,2.6850,2.6850
-41.2677,37.5960,2.6850,2.6850
-41.3256,37.5960,2.6850,2.6850
-41.3836,37.5960,2.6850,2.6850
-41.4416,37.5960,2.6542,2.6850
-41.4995,37.6540,2.6542,2.6542
-41.5575,37.6540,2.6243,2.6542
-41.6154,37.6540,2.6243,2.6542
-41.6734,37.6540,2.6243,2.6542
-41.7314,37.6540,2.6243,2.6542
-41.7893,37.6540,2.6243,2.6542
-41.8473,37.6540,2.6243,2.6542
-41.9052,37.6540,2.6243,2.6542
-41.9632,37.6540,2.6243,2.6243
-42.0212,37.5960,2.5953,2.6243
-42.0791,37.5960,2.5953,2.5953
-42.1371,37.5960,2.5953,2.5953
-42.1950,37.5960,2.5953,2.5953
-42.2530,37.5960,2.5953,2.5953
-42.3110,37.5960,2.5673,2.5953
-42.3689,37.6540,2.5673,2.5673
-42.4269,37.6540,2.5403,2.5673
-42.4848,37.6540,2.5403,2.5673
-42.5428,37.6540,2.5403,2.5164
-42.6008,37.6540,2.5403,2.5164
-42.6587,37.6540,2.5403,2.4889
-42.7167,37.5960,2.5144,2.4889
-42.7746,37.5960,2.5144,2.4624
-42.8326,37.5380,2.4896,2.4624
-42.8906,37.5380,2.4896,2.4624
-42.9485,37.5380,2.4896,2.4624
-43.0065,37.5380,2.4896,2.4624
-43.0644,37.5380,2.4896,2.4624
-43.1224,37.5380,2.4896,2.4624
-43.1804,37.5380,2.4896,2.4624
-43.2383,37.5960,2.4896,2.4371
-43.2963,37.5960,2.4659,2.4128
-43.3542,37.5960,2.4433,2.3898
-43.4122,37.5380,2.4219,2.3898
-43.4702,37.5380,2.4219,2.3679
-43.5281,37.4801,2.4017,2.3679
-43.5861,37.4801,2.4017,2.3679
-43.6440,37.4801,2.4017,2.3679
-43.7020,37.4801,2.4017,2.3679
-43.7600,37.4801,2.4017,2.3679
-43.8179,37.4801,2.4017,2.3679
-43.8179,37.4801,2.3472,2.3679
-43.8759,37.4801,2.3472,2.3472
-43.9338,37.4221,2.3278,2.3472
-43.9918,37.4221,2.3278,2.3278
-44.0498,37.3642,2.3097,2.3278
-44.1077,37.3642,2.3097,2.3097
-44.1657,37.3062,2.2929,2.3097
-44.2236,37.3062,2.2929,2.3097
-44.2816,37.3062,2.2929,2.3097
-44.3396,37.3062,2.2929,2.3097
-44.3975,37.3062,2.2929,2.3097
-44.4555,37.3062,2.2929,2.3097
-44.5134,37.3062,2.2929,2.2929
-44.5714,37.2482,2.2775,2.2929
-44.6294,37.2482,2.2775,2.2775
-44.6873,37.1903,2.2634,2.2775
-44.7453,37.1903,2.2634,2.2634
-44.8032,37.1323,2.2508,2.2634
-44.8612,37.1323,2.2508,2.2508
-44.9192,37.0744,2.2395,2.2508
-44.9771,37.0744,2.2395,2.2395
-45.0351,37.0164,2.2298,2.2395
-45.0930,37.0164,2.2298,2.2298
-45.1510,37.0164,2.2298,2.1725
-45.2090,36.9584,2.2215,2.1725
-45.2669,36.9584,2.2215,2.1640
-45.3249,36.9005,2.2146,2.1640
-45.3828,36.9005,2.2146,2.1640
-45.4408,36.9005,2.2146,2.1640
-45.4988,36.9005,2.2146,2.1640
-45.5567,36.9005,2.2146,2.1640
-45.6147,36.9005,2.2146,2.1570
-45.6726,36.8425,2.2093,2.1570
-45.7306,36.8425,2.2093,2.1516
-45.7886,36.7846,2.2055,2.1516
-45.8465,36.7846,2.2055,2.1477
-45.9045,36.7266,2.2032,2.1477
-45.9624,36.7266,2.2032,2.1453
-46.0204,36.6686,2.2025,2.1453
-46.0204,36.6107,2.1445,2.1453
-46.0784,36.5527,2.1445,2.0874
-46.0784,36.4948,2.0866,2.0874
-46.1363,36.4948,2.0866,2.0286
-46.1943,36.4368,2.0874,2.0286
-46.2522,36.4368,2.0874,2.0294
-46.3102,36.3788,2.0898,2.0294
-46.3102,36.3788,2.0319,2.0294
-46.3682,36.3788,2.0319,2.0319
-46.4261,36.3209,2.0360,2.0319
-46.4841,36.2629,2.0360,2.0319
-46.5420,36.2050,2.0360,2.0319
-46.6000,36.1470,2.0360,2.0319
-46.6580,36.0890,2.0360,2.0319
-46.7159,36.0311,2.0360,2.0319
-46.7739,36.0311,2.0360,2.0360
-46.8318,35.9731,2.0418,2.0360
-46.8898,35.9731,2.0418,1.9842
-46.8898,35.9152,1.9918,1.9842
-46.9478,35.9152,1.9918,1.9345
-46.9478,35.8572,1.9345,1.9345
-47.0057,35.7992,1.9345,1.9345
-47.0637,35.7413,1.9345,1.9345
-47.1216,35.6833,1.9345,1.9345
-47.1796,35.6254,1.9345,1.9345
-47.2376,35.5674,1.9345,1.9345
-47.2955,35.5094,1.9345,1.8772
-47.2955,35.4515,1.8870,1.8772
-47.3535,35.4515,1.8870,1.8301
-47.3535,35.3935,1.8420,1.8301
-47.4114,35.3935,1.8420,1.7732
-47.4114,35.3356,1.7855,1.7732
-47.4694,35.2776,1.7855,1.7732
-47.5274,35.2196,1.7855,1.7732
-47.5853,35.1617,1.7855,1.7732
-47.6433,35.1037,1.7855,1.7732
-47.7012,35.0458,1.7855,1.7164
-47.7012,34.9878,1.7291,1.7164
-47.7592,34.9298,1.7291,1.6597
-47.7592,34.8719,1.6728,1.6597
-47.8172,34.8139,1.6728,1.6031
-47.8172,34.7560,1.6167,1.6031
-47.8751,34.6980,1.6167,1.6031
-47.9331,34.6400,1.6167,1.6031
-47.9910,34.5821,1.6167,1.6031
-48.0490,34.5241,1.6167,1.5466
-48.0490,34.4662,1.5606,1.5466
-48.1070,34.4082,1.5606,1.4901
-48.1070,34.3502,1.5047,1.4901
-48.1649,34.2923,1.5047,1.4339
-48.1649,34.2343,1.4490,1.4339
-48.1649,34.1764,1.4490,1.4339
-48.2229,34.1184,1.5047,1.4339
-48.2229,34.0604,1.5047,1.4901
-48.2229,34.0604,1.4901,1.4901
-48.2808,34.0025,1.4901,1.4901
-48.3388,33.9445,1.4901,1.4339
-48.3388,33.8866,1.4339,1.4339
-48.3968,33.8286,1.4339,1.3777
-48.3968,33.7706,1.3777,1.3777
-48.3968,33.7127,1.3777,1.3777
-48.3968,33.6547,1.3777,1.3777
-48.3968,33.5968,1.3777,1.3777
-48.3968,33.5388,1.3777,1.3777
-48.3968,33.4808,1.3777,1.3777
-48.3968,33.4229,1.3777,1.3777
-48.4547,33.3649,1.3777,1.3217
-48.4547,33.3070,1.3217,1.3217
-48.5127,33.2490,1.3217,1.2659
-48.5127,33.1910,1.2659,1.2659
-48.5706,33.1331,1.3217,1.2659
-48.5706,33.0751,1.3217,1.3217
-48.6286,33.0172,1.3777,1.3217
-48.6286,32.9592,1.3777,1.3217
-48.6286,32.9012,1.3777,1.3217
-48.6286,32.8433,1.3777,1.3217
-48.6286,32.7853,1.3777,1.3217
-48.6286,32.7274,1.3777,1.3076
-48.6286,32.6694,1.3777,1.3076
-48.6286,32.6114,1.3217,1.3076
-48.6866,32.5535,1.3217,1.2512
-48.6866,32.4955,1.2659,1.2512
-48.6866,32.4376,1.2659,1.2512
-48.6866,32.3796,1.2659,1.2512
-48.6866,32.3216,1.2659,1.2512
-48.6866,32.2637,1.2659,1.2512
-48.6866,32.2057,1.2659,1.2512
-48.6866,32.1478,1.2659,1.2512
-48.6866,32.0898,1.2659,1.2512
-48.6866,32.0318,1.2659,1.2512
-48.6866,31.9739,1.2659,1.2512
-48.6866,31.9159,1.2659,1.2512
-48.6866,31.8580,1.2659,1.2512
-48.6866,31.8000,1.2659,1.2512
-48.6866,31.7420,1.2659,1.2512
-48.6866,31.6841,1.2659,1.2512
-48.6866,31.6261,1.2659,1.2512
-48.6866,31.5682,1.2659,1.2512
-48.6866,31.5102,1.2659,1.1949
-48.6286,31.4522,1.2102,1.1949
-48.6286,31.4522,1.1949,1.1949
-48.6286,31.3943,1.1949,1.1387
-48.6286,31.3363,1.1949,1.1387
-48.6286,31.2784,1.1949,1.1387
-48.6286,31.2204,1.1949,1.1387
-48.6286,31.1624,1.1949,1.1387
-48.6286,31.1045,1.1949,1.1387
-48.6286,31.0465,1.1949,1.1387
-48.6286,30.9886,1.1949,1.1387
-48.6286,30.9306,1.1949,1.1387
-48.6286,30.8726,1.1949,1.1387
-48.6286,30.8147,1.1949,1.1387
-48.6286,30.7567,1.1949,1.1387
-48.5706,30.6988,1.1949,1.1949
-48.5706,30.6408,1.2512,1.1949
-48.5127,30.5828,1.2512,1.2512
-48.5127,30.5249,1.2512,1.2512
-48.5127,30.4669,1.2512,1.2512
-48.5127,30.4090,1.2512,1.1949
-48.4547,30.3510,1.1949,1.1949
-48.4547,30.2930,1.1949,1.1387
-48.4547,30.2351,1.1949,1.1387
-48.4547,30.1771,1.1949,1.1387
-48.4547,30.1192,1.1949,1.1254
-48.4547,30.0612,1.1949,1.1254
-48.3968,30.0032,1.1949,1.1822
-48.3968,29.9453,1.2512,1.1822
-48.3388,29.8873,1.2512,1.2390
-48.3388,29.8294,1.3076,1.2390
-48.2808,29.7714,1.2512,1.2390
-48.2808,29.7134,1.2512,1.1822
-48.2229,29.6555,1.1949,1.1822
-48.2229,29.5975,1.1949,1.1254
-48.2229,29.5396,1.1949,1.1254
-48.2229,29.4816,1.1949,1.1254
-48.1649,29.4236,1.1949,1.1822
-48.1649,29.3657,1.2512,1.1822
-48.1070,29.3077,1.2512,1.2390
-48.1070,29.2498,1.3076,1.2390
-48.0490,29.1918,1.3076,1.2960
-48.0490,29.1338,1.3076,1.2390
-47.9910,29.0759,1.2512,1.2390
-47.9910,29.0179,1.2512,1.1822
-47.9331,28.9600,1.1949,1.1822
-47.9331,28.9020,1.1949,1.1254
-47.9331,28.8440,1.1949,1.1254
-47.8751,28.7861,1.1949,1.1822
-47.8751,28.7861,1.2390,1.1822
-47.8172,28.7281,1.2390,1.2390
-47.8172,28.6702,1.2960,1.2390
-47.7592,28.6122,1.2960,1.2960
-47.7592,28.5542,1.3531,1.2960
-47.7012,28.4963,1.3531,1.2960
-47.6433,28.4383,1.2960,1.2960
-47.6433,28.3804,1.2960,1.2390
-47.5853,28.3224,1.2390,1.2390
-47.5853,28.2644,1.2390,1.1822
-47.5274,28.2065,1.1822,1.1822
-47.5274,28.1485,1.2390,1.1822
-47.4694,28.0906,1.2390,1.2390
-47.4694,28.0326,1.2960,1.2390
-47.4114,27.9746,1.2960,1.2960
-47.4114,27.9167,1.3531,1.2960
-47.3535,27.8587,1.3531,1.2960
-47.2955,27.8008,1.2960,1.2960
-47.2955,27.7428,1.2960,1.2390
-47.2376,27.6848,1.2390,1.2390
-47.2376,27.6269,1.2390,1.1822
-47.1796,27.5689,1.1822,1.1822
-47.1796,27.5110,1.2390,1.1822
-47.1216,27.4530,1.2390,1.2295
-47.1216,27.3950,1.2960,1.2295
-47.0637,27.3371,1.2960,1.2869
-47.0637,27.2791,1.3531,1.2869
-47.0057,27.2212,1.3531,1.3444
-47.0057,27.1632,1.3531,1.2869
-46.9478,27.1052,1.2960,1.2869
-46.9478,27.0473,1.2960,1.2295
-46.8898,26.9893,1.2390,1.2295
-46.8898,26.9314,1.2390,1.1722
-46.8318,26.8734,1.2390,1.1722
-46.7739,26.8154,1.2390,1.2295
-46.7739,26.7575,1.2960,1.2295
-46.7159,26.6995,1.2960,1.2869
-46.7159,26.6416,1.3531,1.2869
-46.6580,26.5836,1.3531,1.3444
-46.6580,26.5256,1.3531,1.2869
-46.6000,26.4677,1.2960,1.2869
-46.6000,26.4097,1.2960,1.2295
-46.5420,26.3518,1.2390,1.2295
-46.5420,26.2938,1.2390,1.1722
-46.4841,26.2358,1.2390,1.1722
-46.4261,26.1779,1.2390,1.2295
-46.4261,26.1779,1.2869,1.2295
-46.3682,26.1199,1.2869,1.2869
-46.3682,26.0620,1.3444,1.2869
-46.3682,26.0040,1.3444,1.2869
-46.3682,25.9460,1.3444,1.2869
-46.3102,25.8881,1.2869,1.2869
-46.3102,25.8301,1.2869,1.2295
-46.2522,25.7722,1.2295,1.2295
-46.1943,25.7142,1.2295,1.2295
-46.1363,25.6562,1.2295,1.2295
-46.0784,25.5983,1.2295,1.2295
-46.0784,25.5403,1.2869,1.2295
-46.0204,25.4824,1.2869,1.2869
-46.0204,25.4244,1.3444,1.2869
-46.0204,25.3664,1.3444,1.2869
-46.0204,25.3085,1.3444,1.2869
-45.9624,25.2505,1.2869,1.2869
-45.9624,25.1926,1.2869,1.2295
-45.9045,25.1346,1.2869,1.2295
-45.8465,25.0766,1.2869,1.2295
-45.7886,25.0187,1.2869,1.2295
-45.7306,24.9607,1.2869,1.2295
-45.6726,24.9028,1.2869,1.2869
-45.6726,24.8448,1.3444,1.2804
-45.6726,24.7868,1.3444,1.2804
-45.6726,24.7289,1.3444,1.2804
-45.6726,24.6709,1.3444,1.2804
-45.6726,24.6130,1.3444,1.2804
-45.6147,24.5550,1.2869,1.2804
-45.5567,24.4970,1.2869,1.2804
-45.4988,24.4391,1.2869,1.2804
-45.4408,24.3811,1.2869,1.2804
-45.3828,24.3232,1.2869,1.2804
-45.3249,24.2652,1.2869,1.2804
-45.3249,24.2072,1.3444,1.2804
-45.2669,24.1493,1.3444,1.3381
-45.2669,24.0913,1.3444,1.3381
-45.2669,24.0334,1.3444,1.3381
-45.2669,23.9754,1.3444,1.3381
-45.2669,23.9174,1.3444,1.2804
-45.2090,23.8595,1.2869,1.2804
-45.1510,23.8015,1.2869,1.2804
-45.0930,23.7436,1.2869,1.2804
-45.0351,23.6856,1.2869,1.2804
-44.9771,23.6276,1.2869,1.2804
-44.9192,23.5697,1.2869,1.2804
-44.9192,23.5117,1.3444,1.2804
-44.8612,23.5117,1.3381,1.3381
-44.8612,23.4538,1.3381,1.3381
-44.8612,23.3958,1.3381,1.3381
-44.8612,23.3378,1.3381,1.3381
-44.8612,23.2799,1.3381,1.3381
-44.8612,23.2219,1.3381,1.2804
-44.8032,23.1640,1.3381,1.2804
-44.7453,23.1060,1.3381,1.2804
-44.6873,23.0480,1.3381,1.2804
-44.6294,22.9901,1.3381,1.2804
-44.5714,22.9321,1.3381,1.2804
-44.5134,22.8742,1.3381,1.2804
-44.4555,22.8162,1.3381,1.3381
-44.4555,22.7582,1.3381,1.3381
-44.4555,22.7003,1.3381,1.3381
-44.4555,22.6423,1.3381,1.3381
-44.4555,22.5844,1.3381,1.3381
-44.4555,22.5264,1.3381,1.2804
-44.3975,22.4684,1.3381,1.2804
-44.3396,22.4105,1.3381,1.2804
-44.2816,22.3525,1.3381,1.2804
-44.2236,22.2946,1.3381,1.2804
-44.1657,22.2366,1.3381,1.2804
-44.1077,22.1786,1.3381,1.3343
-44.0498,22.1207,1.3381,1.3343
-44.0498,22.0627,1.3381,1.3343
-44.0498,22.0048,1.3381,1.3343
-44.0498,21.9468,1.3381,1.3343
-44.0498,21.8888,1.3381,1.3343
-44.0498,21.8309,1.3381,1.3343
-43.9918,21.7729,1.3381,1.3343
-43.9338,21.7150,1.3381,1.3343
-43.8759,21.6570,1.3381,1.3343
-43.8179,21.5990,1.3381,1.3343
-43.7600,21.5411,1.3381,1.3343
-43.7020,21.4831,1.3381,1.3343
-43.6440,21.4252,1.3381,1.3343
-43.6440,21.3672,1.3381,1.3343
-43.6440,21.3092,1.3381,1.3343
-43.6440,21.2513,1.3381,1.3343
-43.6440,21.1933,1.3381,1.3343
-43.6440,21.1354,1.3381,1.3343
-43.5861,21.0774,1.3381,1.3343
-43.5281,21.0194,1.3381,1.3343
-43.4702,20.9615,1.3381,1.3343
-43.4122,20.9035,1.3381,1.3343
-43.4122,20.9035,1.3922,1.3343
-43.3542,20.8456,1.3922,1.3343
-43.2963,20.7876,1.3343,1.3343
-43.2963,20.7296,1.3343,1.2764
-43.2963,20.6717,1.3343,1.2764
-43.2963,20.6137,1.3343,1.2764
-43.2963,20.5558,1.3343,1.2764
-43.2383,20.4978,1.3343,1.3343
-43.2383,20.4398,1.3922,1.3343
-43.1804,20.3819,1.3922,1.3343
-43.1224,20.3239,1.3922,1.3343
-43.0644,20.2660,1.3922,1.3343
-43.0065,20.2080,1.3922,1.3343
-42.9485,20.1500,1.3922,1.3343
-42.8906,20.0921,1.3343,1.3343
-42.8906,20.0341,1.3343,1.2764
-42.8906,19.9762,1.3343,1.2764
-42.8906,19.9182,1.3343,1.2764
-42.8906,19.8602,1.3343,1.2764
-42.8326,19.8023,1.3343,1.3343
-42.8326,19.7443,1.3922,1.3343
-42.7746,19.6864,1.3922,1.3343
-42.7167,19.6284,1.3922,1.3343
-42.6587,19.5704,1.3922,1.3910
-42.6008,19.5125,1.3922,1.3910
-42.6008,19.4545,1.3922,1.3331
-42.5428,19.3966,1.3343,1.3331
-42.5428,19.3386,1.3343,1.2751
-42.5428,19.2806,1.3343,1.2751
-42.4848,19.2227,1.3343,1.3331
-42.4848,19.1647,1.3922,1.3331
-42.4269,19.1068,1.3922,1.3910
-42.4269,19.0488,1.4502,1.3910
-42.3689,18.9908,1.4502,1.3910
-42.3110,18.9329,1.4502,1.3910
-42.2530,18.8749,1.4502,1.3910
-42.1950,18.8170,1.4502,1.3910
-42.1371,18.7590,1.4502,1.3910
-42.0791,18.7010,1.4502,1.3910
-42.0791,18.6431,1.4502,1.3910
-42.0791,18.5851,1.4502,1.3910
-42.0791,18.5272,1.4502,1.3910
-42.0791,18.4692,1.4502,1.3910
-42.0212,18.4112,1.4502,1.3910
-41.9632,18.3533,1.4502,1.3910
-41.9052,18.2953,1.4502,1.3910
-41.8473,18.2374,1.4502,1.3910
-41.7893,18.2374,1.4490,1.4490
-41.7314,18.1794,1.4490,1.4490
-41.6734,18.1214,1.4490,1.4490
-41.6154,18.0635,1.4490,1.4490
-41.6154,18.0055,1.5070,1.4490
-41.5575,17.9476,1.5070,1.5070
-41.5575,17.8896,1.5649,1.5070
-41.4995,17.8316,1.5649,1.5649
-41.4416,17.7737,1.5649,1.5649
-41.3836,17.7157,1.5660,1.5649
